Ticker,Word,Count,EachWordCount,StockPriceChange,WordValue
AMZN,Top Stories,6,33,61.57000000000001,0.310959595959596
AMZN,Economics,5,33,61.57000000000001,0.3731515151515152
AMZN,Federal Reserve,3,33,61.57000000000001,0.621919191919192
AMZN,Markets,7,33,61.57000000000001,0.26653679653679657
AMZN,Long Ideas,1,33,61.57000000000001,1.865757575757576
AMZN,Analyst Color,2,33,61.57000000000001,0.932878787878788
AMZN,Media,1,33,61.57000000000001,1.865757575757576
AMZN,Equities,4,33,61.57000000000001,0.466439393939394
AMZN,Price Target,2,33,61.57000000000001,0.932878787878788
AMZN,Reiteration,2,33,61.57000000000001,0.932878787878788
AMZN,General,3,33,61.57000000000001,0.621919191919192
AMZN,Cryptocurrency,3,33,61.57000000000001,0.621919191919192
AMZN,Eurozone,1,33,61.57000000000001,1.865757575757576
AMZN,Asia,2,33,61.57000000000001,0.932878787878788
AMZN,Macro Economic Events,1,33,61.57000000000001,1.865757575757576
AMZN,Broad U.S. Equity ETFs,2,33,61.57000000000001,0.932878787878788
AMZN,Bonds,1,33,61.57000000000001,1.865757575757576
AMZN,New ETFs,1,33,61.57000000000001,1.865757575757576
AMZN,Treasuries,1,33,61.57000000000001,1.865757575757576
AMZN,ETFs,2,33,61.57000000000001,0.932878787878788
AMZN,Fintech,1,33,61.57000000000001,1.865757575757576
AMZN,Specialty ETFs,1,33,61.57000000000001,1.865757575757576
XOM,investing,6,27,-6.790000000000006,-0.04191358024691361
XOM,Long Ideas,2,27,-6.790000000000006,-0.12574074074074085
XOM,News,4,27,-6.790000000000006,-0.06287037037037042
XOM,Top Stories,3,27,-6.790000000000006,-0.08382716049382723
XOM,Markets,4,27,-6.790000000000006,-0.06287037037037042
XOM,Media,1,27,-6.790000000000006,-0.2514814814814817
XOM,Trading Ideas,4,27,-6.790000000000006,-0.06287037037037042
XOM,Sector ETFs,3,27,-6.790000000000006,-0.08382716049382723
XOM,Macro Economic Events,1,27,-6.790000000000006,-0.2514814814814817
XOM,Specialty ETFs,2,27,-6.790000000000006,-0.12574074074074085
XOM,Commodities,2,27,-6.790000000000006,-0.12574074074074085
XOM,Economics,2,27,-6.790000000000006,-0.12574074074074085
XOM,ETFs,3,27,-6.790000000000006,-0.08382716049382723
XOM,Large Cap,2,27,-6.790000000000006,-0.12574074074074085
XOM,Econ #s,1,27,-6.790000000000006,-0.2514814814814817
XOM,Analyst Color,2,27,-6.790000000000006,-0.12574074074074085
XOM,Penny Stocks,1,27,-6.790000000000006,-0.2514814814814817
XOM,Equities,2,27,-6.790000000000006,-0.12574074074074085
XOM,Price Target,2,27,-6.790000000000006,-0.12574074074074085
XOM,Initiation,1,27,-6.790000000000006,-0.2514814814814817
XOM,Small Cap,1,27,-6.790000000000006,-0.2514814814814817
XOM,Analyst Ratings,3,27,-6.790000000000006,-0.08382716049382723
XOM,Earnings,1,27,-6.790000000000006,-0.2514814814814817
XOM,Intraday Update,1,27,-6.790000000000006,-0.2514814814814817
XOM,Short Ideas,1,27,-6.790000000000006,-0.2514814814814817
XOM,Technicals,1,27,-6.790000000000006,-0.2514814814814817
XOM,General,1,27,-6.790000000000006,-0.2514814814814817
AAPL,News,6,35,60.96000000000001,0.2902857142857143
AAPL,Earnings,3,35,60.96000000000001,0.5805714285714286
AAPL,Penny Stocks,3,35,60.96000000000001,0.5805714285714286
AAPL,Large Cap,4,35,60.96000000000001,0.4354285714285715
AAPL,Dividends,1,35,60.96000000000001,1.741714285714286
AAPL,Hedge Funds,1,35,60.96000000000001,1.741714285714286
AAPL,Top Stories,8,35,60.96000000000001,0.21771428571428575
AAPL,Media,2,35,60.96000000000001,0.870857142857143
AAPL,Trading Ideas,7,35,60.96000000000001,0.24881632653061228
AAPL,General,1,35,60.96000000000001,1.741714285714286
AAPL,investing,7,35,60.96000000000001,0.24881632653061228
AAPL,Analyst Ratings,1,35,60.96000000000001,1.741714285714286
AAPL,Long Ideas,3,35,60.96000000000001,0.5805714285714286
AAPL,Short Ideas,1,35,60.96000000000001,1.741714285714286
AAPL,Technicals,1,35,60.96000000000001,1.741714285714286
AAPL,Tech,7,35,60.96000000000001,0.24881632653061228
AAPL,Small Cap,1,35,60.96000000000001,1.741714285714286
AAPL,Economics,7,35,60.96000000000001,0.24881632653061228
AAPL,Federal Reserve,4,35,60.96000000000001,0.4354285714285715
AAPL,Markets,5,35,60.96000000000001,0.3483428571428572
AAPL,Analyst Color,3,35,60.96000000000001,0.5805714285714286
AAPL,Exclusives,1,35,60.96000000000001,1.741714285714286
AAPL,Interview,1,35,60.96000000000001,1.741714285714286
AAPL,Equities,3,35,60.96000000000001,0.5805714285714286
AAPL,Movers,1,35,60.96000000000001,1.741714285714286
AAPL,Asia,2,35,60.96000000000001,0.870857142857143
AAPL,Cryptocurrency,1,35,60.96000000000001,1.741714285714286
AAPL,Macro Economic Events,2,35,60.96000000000001,0.870857142857143
AAPL,Broad U.S. Equity ETFs,3,35,60.96000000000001,0.5805714285714286
AAPL,Bonds,1,35,60.96000000000001,1.741714285714286
AAPL,New ETFs,1,35,60.96000000000001,1.741714285714286
AAPL,Treasuries,1,35,60.96000000000001,1.741714285714286
AAPL,ETFs,3,35,60.96000000000001,0.5805714285714286
AAPL,Politics,1,35,60.96000000000001,1.741714285714286
AAPL,Sector ETFs,1,35,60.96000000000001,1.741714285714286
UNH,News,1,11,22.029999999999973,2.0027272727272702
UNH,Health Care,1,11,22.029999999999973,2.0027272727272702
UNH,After-Hours Center,1,11,22.029999999999973,2.0027272727272702
UNH,Movers,1,11,22.029999999999973,2.0027272727272702
UNH,General,1,11,22.029999999999973,2.0027272727272702
UNH,investing,9,11,22.029999999999973,0.22252525252525224
UNH,Analyst Ratings,2,11,22.029999999999973,1.0013636363636351
UNH,Upgrades,1,11,22.029999999999973,2.0027272727272702
UNH,Downgrades,1,11,22.029999999999973,2.0027272727272702
UNH,Initiation,1,11,22.029999999999973,2.0027272727272702
UNH,Intraday Update,1,11,22.029999999999973,2.0027272727272702
UNH,News,1,11,22.029999999999973,2.0027272727272702
UNH,Health Care,1,11,22.029999999999973,2.0027272727272702
UNH,After-Hours Center,1,11,22.029999999999973,2.0027272727272702
UNH,Movers,1,11,22.029999999999973,2.0027272727272702
UNH,General,1,11,22.029999999999973,2.0027272727272702
UNH,investing,9,11,22.029999999999973,0.22252525252525224
UNH,Analyst Ratings,2,11,22.029999999999973,1.0013636363636351
UNH,Upgrades,1,11,22.029999999999973,2.0027272727272702
UNH,Downgrades,1,11,22.029999999999973,2.0027272727272702
UNH,Initiation,1,11,22.029999999999973,2.0027272727272702
UNH,Intraday Update,1,11,22.029999999999973,2.0027272727272702
UNH,News,1,11,22.029999999999973,2.0027272727272702
UNH,Health Care,1,11,22.029999999999973,2.0027272727272702
UNH,After-Hours Center,1,11,22.029999999999973,2.0027272727272702
UNH,Movers,1,11,22.029999999999973,2.0027272727272702
UNH,General,1,11,22.029999999999973,2.0027272727272702
UNH,investing,9,11,22.029999999999973,0.22252525252525224
UNH,Analyst Ratings,2,11,22.029999999999973,1.0013636363636351
UNH,Upgrades,1,11,22.029999999999973,2.0027272727272702
UNH,Downgrades,1,11,22.029999999999973,2.0027272727272702
UNH,Initiation,1,11,22.029999999999973,2.0027272727272702
UNH,Intraday Update,1,11,22.029999999999973,2.0027272727272702
UNH,News,1,11,22.029999999999973,2.0027272727272702
UNH,Health Care,1,11,22.029999999999973,2.0027272727272702
UNH,After-Hours Center,1,11,22.029999999999973,2.0027272727272702
UNH,Movers,1,11,22.029999999999973,2.0027272727272702
UNH,General,1,11,22.029999999999973,2.0027272727272702
UNH,investing,9,11,22.029999999999973,0.22252525252525224
UNH,Analyst Ratings,2,11,22.029999999999973,1.0013636363636351
UNH,Upgrades,1,11,22.029999999999973,2.0027272727272702
UNH,Downgrades,1,11,22.029999999999973,2.0027272727272702
UNH,Initiation,1,11,22.029999999999973,2.0027272727272702
UNH,Intraday Update,1,11,22.029999999999973,2.0027272727272702
CVS,News,5,24,-23.239999999999995,-0.19366666666666663
CVS,Health Care,2,24,-23.239999999999995,-0.4841666666666666
CVS,After-Hours Center,1,24,-23.239999999999995,-0.9683333333333332
CVS,Movers,1,24,-23.239999999999995,-0.9683333333333332
CVS,General,2,24,-23.239999999999995,-0.4841666666666666
CVS,investing,11,24,-23.239999999999995,-0.08803030303030301
CVS,Analyst Ratings,7,24,-23.239999999999995,-0.1383333333333333
CVS,Upgrades,1,24,-23.239999999999995,-0.9683333333333332
CVS,Downgrades,1,24,-23.239999999999995,-0.9683333333333332
CVS,Initiation,1,24,-23.239999999999995,-0.9683333333333332
CVS,Intraday Update,1,24,-23.239999999999995,-0.9683333333333332
CVS,Dividends,2,24,-23.239999999999995,-0.4841666666666666
CVS,Price Target,2,24,-23.239999999999995,-0.4841666666666666
CVS,Pre-Market Outlook,1,24,-23.239999999999995,-0.9683333333333332
CVS,Markets,3,24,-23.239999999999995,-0.3227777777777777
CVS,Trading Ideas,3,24,-23.239999999999995,-0.3227777777777777
CVS,Long Ideas,1,24,-23.239999999999995,-0.9683333333333332
CVS,Small Cap,1,24,-23.239999999999995,-0.9683333333333332
CVS,Top Stories,2,24,-23.239999999999995,-0.4841666666666666
CVS,Media,1,24,-23.239999999999995,-0.9683333333333332
CVS,Analyst Color,1,24,-23.239999999999995,-0.9683333333333332
CVS,Earnings,1,24,-23.239999999999995,-0.9683333333333332
CVS,Equities,1,24,-23.239999999999995,-0.9683333333333332
CVS,Previews,1,24,-23.239999999999995,-0.9683333333333332
GOOGL,investing,13,26,42.27500000000002,0.12507396449704147
GOOGL,News,8,26,42.27500000000002,0.2032451923076924
GOOGL,Analyst Color,2,26,42.27500000000002,0.8129807692307696
GOOGL,Price Target,5,26,42.27500000000002,0.32519230769230784
GOOGL,Reiteration,4,26,42.27500000000002,0.4064903846153848
GOOGL,Top Stories,3,26,42.27500000000002,0.5419871794871797
GOOGL,Analyst Ratings,6,26,42.27500000000002,0.27099358974358984
GOOGL,Tech,6,26,42.27500000000002,0.27099358974358984
GOOGL,Trading Ideas,6,26,42.27500000000002,0.27099358974358984
GOOGL,Downgrades,1,26,42.27500000000002,1.6259615384615391
GOOGL,Equities,3,26,42.27500000000002,0.5419871794871797
GOOGL,Macro Economic Events,1,26,42.27500000000002,1.6259615384615391
GOOGL,Broad U.S. Equity ETFs,3,26,42.27500000000002,0.5419871794871797
GOOGL,Bonds,1,26,42.27500000000002,1.6259615384615391
GOOGL,New ETFs,1,26,42.27500000000002,1.6259615384615391
GOOGL,Treasuries,1,26,42.27500000000002,1.6259615384615391
GOOGL,Economics,2,26,42.27500000000002,0.8129807692307696
GOOGL,Federal Reserve,1,26,42.27500000000002,1.6259615384615391
GOOGL,ETFs,3,26,42.27500000000002,0.5419871794871797
GOOGL,Long Ideas,1,26,42.27500000000002,1.6259615384615391
GOOGL,Large Cap,1,26,42.27500000000002,1.6259615384615391
GOOGL,Markets,2,26,42.27500000000002,0.8129807692307696
GOOGL,Cryptocurrency,1,26,42.27500000000002,1.6259615384615391
GOOGL,Fintech,1,26,42.27500000000002,1.6259615384615391
GOOGL,Specialty ETFs,1,26,42.27500000000002,1.6259615384615391
GOOGL,General,1,26,42.27500000000002,1.6259615384615391
GOOGL,investing,13,26,42.27500000000002,0.12507396449704147
GOOGL,News,8,26,42.27500000000002,0.2032451923076924
GOOGL,Analyst Color,2,26,42.27500000000002,0.8129807692307696
GOOGL,Price Target,5,26,42.27500000000002,0.32519230769230784
GOOGL,Reiteration,4,26,42.27500000000002,0.4064903846153848
GOOGL,Top Stories,3,26,42.27500000000002,0.5419871794871797
GOOGL,Analyst Ratings,6,26,42.27500000000002,0.27099358974358984
GOOGL,Tech,6,26,42.27500000000002,0.27099358974358984
GOOGL,Trading Ideas,6,26,42.27500000000002,0.27099358974358984
GOOGL,Downgrades,1,26,42.27500000000002,1.6259615384615391
GOOGL,Equities,3,26,42.27500000000002,0.5419871794871797
GOOGL,Macro Economic Events,1,26,42.27500000000002,1.6259615384615391
GOOGL,Broad U.S. Equity ETFs,3,26,42.27500000000002,0.5419871794871797
GOOGL,Bonds,1,26,42.27500000000002,1.6259615384615391
GOOGL,New ETFs,1,26,42.27500000000002,1.6259615384615391
GOOGL,Treasuries,1,26,42.27500000000002,1.6259615384615391
GOOGL,Economics,2,26,42.27500000000002,0.8129807692307696
GOOGL,Federal Reserve,1,26,42.27500000000002,1.6259615384615391
GOOGL,ETFs,3,26,42.27500000000002,0.5419871794871797
GOOGL,Long Ideas,1,26,42.27500000000002,1.6259615384615391
GOOGL,Large Cap,1,26,42.27500000000002,1.6259615384615391
GOOGL,Markets,2,26,42.27500000000002,0.8129807692307696
GOOGL,Cryptocurrency,1,26,42.27500000000002,1.6259615384615391
GOOGL,Fintech,1,26,42.27500000000002,1.6259615384615391
GOOGL,Specialty ETFs,1,26,42.27500000000002,1.6259615384615391
GOOGL,General,1,26,42.27500000000002,1.6259615384615391
GOOGL,investing,13,26,42.27500000000002,0.12507396449704147
GOOGL,News,8,26,42.27500000000002,0.2032451923076924
GOOGL,Analyst Color,2,26,42.27500000000002,0.8129807692307696
GOOGL,Price Target,5,26,42.27500000000002,0.32519230769230784
GOOGL,Reiteration,4,26,42.27500000000002,0.4064903846153848
GOOGL,Top Stories,3,26,42.27500000000002,0.5419871794871797
GOOGL,Analyst Ratings,6,26,42.27500000000002,0.27099358974358984
GOOGL,Tech,6,26,42.27500000000002,0.27099358974358984
GOOGL,Trading Ideas,6,26,42.27500000000002,0.27099358974358984
GOOGL,Downgrades,1,26,42.27500000000002,1.6259615384615391
GOOGL,Equities,3,26,42.27500000000002,0.5419871794871797
GOOGL,Macro Economic Events,1,26,42.27500000000002,1.6259615384615391
GOOGL,Broad U.S. Equity ETFs,3,26,42.27500000000002,0.5419871794871797
GOOGL,Bonds,1,26,42.27500000000002,1.6259615384615391
GOOGL,New ETFs,1,26,42.27500000000002,1.6259615384615391
GOOGL,Treasuries,1,26,42.27500000000002,1.6259615384615391
GOOGL,Economics,2,26,42.27500000000002,0.8129807692307696
GOOGL,Federal Reserve,1,26,42.27500000000002,1.6259615384615391
GOOGL,ETFs,3,26,42.27500000000002,0.5419871794871797
GOOGL,Long Ideas,1,26,42.27500000000002,1.6259615384615391
GOOGL,Large Cap,1,26,42.27500000000002,1.6259615384615391
GOOGL,Markets,2,26,42.27500000000002,0.8129807692307696
GOOGL,Cryptocurrency,1,26,42.27500000000002,1.6259615384615391
GOOGL,Fintech,1,26,42.27500000000002,1.6259615384615391
GOOGL,Specialty ETFs,1,26,42.27500000000002,1.6259615384615391
GOOGL,General,1,26,42.27500000000002,1.6259615384615391
GOOGL,investing,13,26,42.27500000000002,0.12507396449704147
GOOGL,News,8,26,42.27500000000002,0.2032451923076924
GOOGL,Analyst Color,2,26,42.27500000000002,0.8129807692307696
GOOGL,Price Target,5,26,42.27500000000002,0.32519230769230784
GOOGL,Reiteration,4,26,42.27500000000002,0.4064903846153848
GOOGL,Top Stories,3,26,42.27500000000002,0.5419871794871797
GOOGL,Analyst Ratings,6,26,42.27500000000002,0.27099358974358984
GOOGL,Tech,6,26,42.27500000000002,0.27099358974358984
GOOGL,Trading Ideas,6,26,42.27500000000002,0.27099358974358984
GOOGL,Downgrades,1,26,42.27500000000002,1.6259615384615391
GOOGL,Equities,3,26,42.27500000000002,0.5419871794871797
GOOGL,Macro Economic Events,1,26,42.27500000000002,1.6259615384615391
GOOGL,Broad U.S. Equity ETFs,3,26,42.27500000000002,0.5419871794871797
GOOGL,Bonds,1,26,42.27500000000002,1.6259615384615391
GOOGL,New ETFs,1,26,42.27500000000002,1.6259615384615391
GOOGL,Treasuries,1,26,42.27500000000002,1.6259615384615391
GOOGL,Economics,2,26,42.27500000000002,0.8129807692307696
GOOGL,Federal Reserve,1,26,42.27500000000002,1.6259615384615391
GOOGL,ETFs,3,26,42.27500000000002,0.5419871794871797
GOOGL,Long Ideas,1,26,42.27500000000002,1.6259615384615391
GOOGL,Large Cap,1,26,42.27500000000002,1.6259615384615391
GOOGL,Markets,2,26,42.27500000000002,0.8129807692307696
GOOGL,Cryptocurrency,1,26,42.27500000000002,1.6259615384615391
GOOGL,Fintech,1,26,42.27500000000002,1.6259615384615391
GOOGL,Specialty ETFs,1,26,42.27500000000002,1.6259615384615391
GOOGL,General,1,26,42.27500000000002,1.6259615384615391
MCK,investing,7,2,91.90999999999997,6.564999999999998
MCK,Analyst Ratings,1,2,91.90999999999997,45.954999999999984
MCK,investing,7,2,91.90999999999997,6.564999999999998
MCK,Analyst Ratings,1,2,91.90999999999997,45.954999999999984
MCK,investing,7,2,91.90999999999997,6.564999999999998
MCK,Analyst Ratings,1,2,91.90999999999997,45.954999999999984
MCK,investing,7,2,91.90999999999997,6.564999999999998
MCK,Analyst Ratings,1,2,91.90999999999997,45.954999999999984
CVX,investing,20,25,-33.22999999999999,-0.06645999999999998
CVX,News,3,25,-33.22999999999999,-0.4430666666666665
CVX,Small Cap,1,25,-33.22999999999999,-1.3291999999999995
CVX,Top Stories,3,25,-33.22999999999999,-0.4430666666666665
CVX,Markets,3,25,-33.22999999999999,-0.4430666666666665
CVX,General,1,25,-33.22999999999999,-1.3291999999999995
CVX,earningscall-transcripts,1,25,-33.22999999999999,-1.3291999999999995
CVX,Sector ETFs,1,25,-33.22999999999999,-1.3291999999999995
CVX,Macro Economic Events,1,25,-33.22999999999999,-1.3291999999999995
CVX,Specialty ETFs,2,25,-33.22999999999999,-0.6645999999999997
CVX,Commodities,2,25,-33.22999999999999,-0.6645999999999997
CVX,Economics,1,25,-33.22999999999999,-1.3291999999999995
CVX,ETFs,2,25,-33.22999999999999,-0.6645999999999997
CVX,Management,1,25,-33.22999999999999,-1.3291999999999995
CVX,Success Stories,1,25,-33.22999999999999,-1.3291999999999995
CVX,Tech,1,25,-33.22999999999999,-1.3291999999999995
CVX,Media,1,25,-33.22999999999999,-1.3291999999999995
CVX,Business Contracts,1,25,-33.22999999999999,-1.3291999999999995
CVX,Earnings,1,25,-33.22999999999999,-1.3291999999999995
CVX,Price Target,2,25,-33.22999999999999,-0.6645999999999997
CVX,Intraday Update,1,25,-33.22999999999999,-1.3291999999999995
CVX,Analyst Ratings,2,25,-33.22999999999999,-0.6645999999999997
CVX,Trading Ideas,1,25,-33.22999999999999,-1.3291999999999995
CVX,Analyst Color,1,25,-33.22999999999999,-1.3291999999999995
CVX,Upgrades,1,25,-33.22999999999999,-1.3291999999999995
ABC,investing,1,2,,
ABC,Analyst Ratings,2,2,,
COST,investing,26,17,138.25,0.31278280542986425
COST,Analyst Ratings,3,17,138.25,2.7107843137254903
COST,News,3,17,138.25,2.7107843137254903
COST,Analyst Color,1,17,138.25,8.132352941176471
COST,Price Target,1,17,138.25,8.132352941176471
COST,Reiteration,1,17,138.25,8.132352941176471
COST,General,1,17,138.25,8.132352941176471
COST,Product / Services Announcement,2,17,138.25,4.0661764705882355
COST,Earnings,1,17,138.25,8.132352941176471
COST,Pre-Market Outlook,1,17,138.25,8.132352941176471
COST,Markets,1,17,138.25,8.132352941176471
COST,Trading Ideas,1,17,138.25,8.132352941176471
COST,Commodities,1,17,138.25,8.132352941176471
COST,Top Stories,1,17,138.25,8.132352941176471
COST,Economics,1,17,138.25,8.132352941176471
COST,Media,1,17,138.25,8.132352941176471
COST,Directors and Officers,1,17,138.25,8.132352941176471
MSFT,investing,12,35,131.42999999999998,0.3129285714285714
MSFT,News,9,35,131.42999999999998,0.4172380952380952
MSFT,Analyst Color,5,35,131.42999999999998,0.7510285714285713
MSFT,Price Target,3,35,131.42999999999998,1.2517142857142856
MSFT,Reiteration,3,35,131.42999999999998,1.2517142857142856
MSFT,Analyst Ratings,4,35,131.42999999999998,0.9387857142857141
MSFT,Tech,7,35,131.42999999999998,0.5364489795918367
MSFT,Top Stories,6,35,131.42999999999998,0.6258571428571428
MSFT,Asia,3,35,131.42999999999998,1.2517142857142856
MSFT,Gaming,2,35,131.42999999999998,1.8775714285714282
MSFT,Global,1,35,131.42999999999998,3.7551428571428564
MSFT,Markets,6,35,131.42999999999998,0.6258571428571428
MSFT,Media,1,35,131.42999999999998,3.7551428571428564
MSFT,General,3,35,131.42999999999998,1.2517142857142856
MSFT,Trading Ideas,2,35,131.42999999999998,1.8775714285714282
MSFT,M&A,1,35,131.42999999999998,3.7551428571428564
MSFT,Earnings,1,35,131.42999999999998,3.7551428571428564
MSFT,Exclusives,1,35,131.42999999999998,3.7551428571428564
MSFT,Penny Stocks,1,35,131.42999999999998,3.7551428571428564
MSFT,Small Cap,1,35,131.42999999999998,3.7551428571428564
MSFT,Cryptocurrency,3,35,131.42999999999998,1.2517142857142856
MSFT,Eurozone,1,35,131.42999999999998,3.7551428571428564
MSFT,Economics,5,35,131.42999999999998,0.7510285714285713
MSFT,Federal Reserve,2,35,131.42999999999998,1.8775714285714282
MSFT,Equities,3,35,131.42999999999998,1.2517142857142856
MSFT,Macro Economic Events,1,35,131.42999999999998,3.7551428571428564
MSFT,Broad U.S. Equity ETFs,3,35,131.42999999999998,1.2517142857142856
MSFT,Bonds,1,35,131.42999999999998,3.7551428571428564
MSFT,New ETFs,1,35,131.42999999999998,3.7551428571428564
MSFT,Treasuries,1,35,131.42999999999998,3.7551428571428564
MSFT,ETFs,3,35,131.42999999999998,1.2517142857142856
MSFT,Long Ideas,1,35,131.42999999999998,3.7551428571428564
MSFT,Large Cap,1,35,131.42999999999998,3.7551428571428564
MSFT,Fintech,1,35,131.42999999999998,3.7551428571428564
MSFT,Specialty ETFs,1,35,131.42999999999998,3.7551428571428564
MSFT,investing,12,35,131.42999999999998,0.3129285714285714
MSFT,News,9,35,131.42999999999998,0.4172380952380952
MSFT,Analyst Color,5,35,131.42999999999998,0.7510285714285713
MSFT,Price Target,3,35,131.42999999999998,1.2517142857142856
MSFT,Reiteration,3,35,131.42999999999998,1.2517142857142856
MSFT,Analyst Ratings,4,35,131.42999999999998,0.9387857142857141
MSFT,Tech,7,35,131.42999999999998,0.5364489795918367
MSFT,Top Stories,6,35,131.42999999999998,0.6258571428571428
MSFT,Asia,3,35,131.42999999999998,1.2517142857142856
MSFT,Gaming,2,35,131.42999999999998,1.8775714285714282
MSFT,Global,1,35,131.42999999999998,3.7551428571428564
MSFT,Markets,6,35,131.42999999999998,0.6258571428571428
MSFT,Media,1,35,131.42999999999998,3.7551428571428564
MSFT,General,3,35,131.42999999999998,1.2517142857142856
MSFT,Trading Ideas,2,35,131.42999999999998,1.8775714285714282
MSFT,M&A,1,35,131.42999999999998,3.7551428571428564
MSFT,Earnings,1,35,131.42999999999998,3.7551428571428564
MSFT,Exclusives,1,35,131.42999999999998,3.7551428571428564
MSFT,Penny Stocks,1,35,131.42999999999998,3.7551428571428564
MSFT,Small Cap,1,35,131.42999999999998,3.7551428571428564
MSFT,Cryptocurrency,3,35,131.42999999999998,1.2517142857142856
MSFT,Eurozone,1,35,131.42999999999998,3.7551428571428564
MSFT,Economics,5,35,131.42999999999998,0.7510285714285713
MSFT,Federal Reserve,2,35,131.42999999999998,1.8775714285714282
MSFT,Equities,3,35,131.42999999999998,1.2517142857142856
MSFT,Macro Economic Events,1,35,131.42999999999998,3.7551428571428564
MSFT,Broad U.S. Equity ETFs,3,35,131.42999999999998,1.2517142857142856
MSFT,Bonds,1,35,131.42999999999998,3.7551428571428564
MSFT,New ETFs,1,35,131.42999999999998,3.7551428571428564
MSFT,Treasuries,1,35,131.42999999999998,3.7551428571428564
MSFT,ETFs,3,35,131.42999999999998,1.2517142857142856
MSFT,Long Ideas,1,35,131.42999999999998,3.7551428571428564
MSFT,Large Cap,1,35,131.42999999999998,3.7551428571428564
MSFT,Fintech,1,35,131.42999999999998,3.7551428571428564
MSFT,Specialty ETFs,1,35,131.42999999999998,3.7551428571428564
MSFT,investing,12,35,131.42999999999998,0.3129285714285714
MSFT,News,9,35,131.42999999999998,0.4172380952380952
MSFT,Analyst Color,5,35,131.42999999999998,0.7510285714285713
MSFT,Price Target,3,35,131.42999999999998,1.2517142857142856
MSFT,Reiteration,3,35,131.42999999999998,1.2517142857142856
MSFT,Analyst Ratings,4,35,131.42999999999998,0.9387857142857141
MSFT,Tech,7,35,131.42999999999998,0.5364489795918367
MSFT,Top Stories,6,35,131.42999999999998,0.6258571428571428
MSFT,Asia,3,35,131.42999999999998,1.2517142857142856
MSFT,Gaming,2,35,131.42999999999998,1.8775714285714282
MSFT,Global,1,35,131.42999999999998,3.7551428571428564
MSFT,Markets,6,35,131.42999999999998,0.6258571428571428
MSFT,Media,1,35,131.42999999999998,3.7551428571428564
MSFT,General,3,35,131.42999999999998,1.2517142857142856
MSFT,Trading Ideas,2,35,131.42999999999998,1.8775714285714282
MSFT,M&A,1,35,131.42999999999998,3.7551428571428564
MSFT,Earnings,1,35,131.42999999999998,3.7551428571428564
MSFT,Exclusives,1,35,131.42999999999998,3.7551428571428564
MSFT,Penny Stocks,1,35,131.42999999999998,3.7551428571428564
MSFT,Small Cap,1,35,131.42999999999998,3.7551428571428564
MSFT,Cryptocurrency,3,35,131.42999999999998,1.2517142857142856
MSFT,Eurozone,1,35,131.42999999999998,3.7551428571428564
MSFT,Economics,5,35,131.42999999999998,0.7510285714285713
MSFT,Federal Reserve,2,35,131.42999999999998,1.8775714285714282
MSFT,Equities,3,35,131.42999999999998,1.2517142857142856
MSFT,Macro Economic Events,1,35,131.42999999999998,3.7551428571428564
MSFT,Broad U.S. Equity ETFs,3,35,131.42999999999998,1.2517142857142856
